timestamp,hour,day_of_week,month,is_weekend,temperature,humidity,wind_speed,cloud_cover,rain_probability,solar_irradiance,solar_power,wind_power,total_load,academic_load,lab_load,library_load,hostel_load,canteen_load,ev_load,anomaly_score,anomaly_type,battery_soc,battery_action,grid_import,grid_export,grid_dependency,renewable_share,co2_avoided
2026-07-30T04:00:00,4,3,7,False,30.9,57.95,3.87,0.061,0.036,0.0,0.0,3.826,3.913,1.202,0.663,0.048,1.6,0.4,0.0,0.0,,20.0,HOLD,0.087,0.0,2.22,97.78,3.137
2026-07-30T05:00:00,5,3,7,False,36.69,62.83,4.62,0.061,0.036,0.0,0.0,4.987,3.612,1.186,0.304,0.353,1.326,0.443,0.0,0.0,,23.27,CHARGING,0.0,1.375,0.0,100.0,4.089
2026-07-30T06:00:00,6,3,7,False,34.22,54.1,4.85,0.061,0.036,0.0,0.0,4.972,3.517,0.957,0.976,0.15,0.95,0.484,0.0,0.0,,26.72,CHARGING,0.0,1.455,0.0,100.0,4.077
2026-07-30T07:00:00,7,3,7,False,37.71,64.69,3.17,0.061,0.036,228.48,1.948,2.795,4.546,1.178,0.117,0.219,1.06,1.971,0.0,0.0,,27.19,CHARGING,0.0,0.197,0.0,100.0,3.889
2026-07-30T08:00:00,8,3,7,False,39.16,57.12,5.59,0.061,0.036,441.4,3.856,5.095,9.622,3.914,0.267,1.856,1.659,1.926,0.0,0.0,,25.42,DISCHARGING,0.671,0.0,6.97,93.03,7.34
2026-07-30T09:00:00,9,3,7,False,42.38,56.71,3.87,0.061,0.036,624.23,5.252,3.739,14.698,4.002,6.296,2.012,1.968,0.421,0.0,0.0,,20.0,DISCHARGING,5.707,0.0,38.83,61.17,7.373
2026-07-30T10:00:00,10,3,7,False,39.32,62.02,4.31,0.061,0.036,764.52,6.602,4.54,21.896,3.96,6.31,1.971,2.287,0.369,7.0,0.0,,20.0,HOLD,10.754,0.0,49.11,50.89,9.136
2026-07-30T11:00:00,11,3,7,False,43.35,69.45,3.22,0.061,0.036,852.71,7.398,2.972,21.569,4.308,5.538,1.858,2.46,0.404,7.0,0.0,,20.0,HOLD,11.199,0.0,51.92,48.08,8.503
2026-07-30T12:00:00,12,3,7,False,42.63,66.97,1.69,0.061,0.036,882.79,7.703,1.223,24.141,4.217,6.068,1.916,2.73,2.211,7.0,0.0,,20.0,HOLD,15.215,0.0,63.03,36.97,7.319
2026-07-30T13:00:00,13,3,7,False,42.13,66.75,2.12,0.061,0.036,852.71,7.316,1.457,23.763,3.948,5.849,2.007,3.039,1.92,7.0,0.0,,20.0,HOLD,14.99,0.0,63.08,36.92,7.194
2026-07-30T14:00:00,14,3,7,False,43.49,72.85,2.08,0.061,0.036,764.52,6.412,1.492,15.141,4.115,5.899,1.82,2.932,0.374,0.0,0.0,,20.0,HOLD,7.237,0.0,47.8,52.2,6.481
2026-07-30T15:00:00,15,3,7,False,38.2,50.88,1.53,0.061,0.036,624.23,5.284,0.968,15.171,4.019,5.877,1.991,2.882,0.401,0.0,0.0,,20.0,HOLD,8.919,0.0,58.79,41.21,5.127
2026-07-30T16:00:00,16,3,7,False,39.02,62.55,0.55,0.061,0.036,441.4,3.769,0.186,15.622,4.484,5.958,1.972,2.905,0.303,0.0,0.0,,20.0,HOLD,11.667,0.0,74.68,25.32,3.243
2026-07-30T17:00:00,17,3,7,False,38.03,58.38,0.52,0.061,0.036,228.48,1.928,0.089,15.057,3.65,5.861,2.087,2.903,0.556,0.0,0.0,,20.0,HOLD,13.04,0.0,86.6,13.4,1.654
2026-07-30T18:00:00,18,3,7,False,36.05,70.63,1.42,0.061,0.036,0.0,0.0,0.852,17.141,3.998,6.463,2.0,2.621,2.059,0.0,0.0,,20.0,HOLD,16.289,0.0,95.03,4.97,0.699
2026-07-30T19:00:00,19,3,7,False,31.63,63.29,1.49,0.061,0.036,0.0,0.0,0.97,16.659,3.702,6.049,1.954,2.938,2.016,0.0,0.0,,20.0,HOLD,15.689,0.0,94.18,5.82,0.795
2026-07-30T20:00:00,20,3,7,False,30.03,67.74,0.17,0.061,0.036,0.0,0.0,0.0,10.394,1.267,6.195,0.263,2.253,0.416,0.0,0.0,,20.0,HOLD,10.394,0.0,100.0,0.0,0.0
2026-07-30T21:00:00,21,3,7,False,29.62,63.34,1.85,0.061,0.036,0.0,0.0,1.269,3.773,1.037,0.557,0.275,1.682,0.222,0.0,0.0,,20.0,HOLD,2.504,0.0,66.37,33.63,1.041
2026-07-30T22:00:00,22,3,7,False,29.38,54.89,3.22,0.061,0.036,0.0,0.0,2.844,3.732,1.148,0.692,0.071,1.452,0.37,0.0,0.0,,20.0,HOLD,0.888,0.0,23.79,76.21,2.332
2026-07-30T23:00:00,23,3,7,False,26.98,65.16,1.58,0.061,0.036,0.0,0.0,0.952,3.487,1.257,0.561,0.284,1.125,0.26,0.0,0.0,,20.0,HOLD,2.535,0.0,72.7,27.3,0.781
2026-07-31T00:00:00,0,4,7,False,26.46,55.66,3.05,0.093,0.056,0.0,0.0,2.679,3.429,1.048,0.164,0.297,1.405,0.515,0.0,0.0,,20.0,HOLD,0.75,0.0,21.87,78.13,2.197
2026-07-31T01:00:00,1,4,7,False,27.24,60.81,3.75,0.093,0.056,0.0,0.0,3.522,3.685,1.175,0.709,0.021,1.492,0.288,0.0,0.0,,20.0,HOLD,0.163,0.0,4.42,95.58,2.888
2026-07-31T02:00:00,2,4,7,False,28.35,65.58,3.98,0.093,0.056,0.0,0.0,4.023,4.014,1.372,0.495,0.482,1.317,0.347,0.0,0.0,,20.02,CHARGING,0.0,0.009,0.0,100.0,3.299
2026-07-31T03:00:00,3,4,7,False,30.62,64.3,5.02,0.093,0.056,0.0,0.0,4.792,4.002,1.518,0.539,0.325,1.195,0.426,0.0,0.0,,21.9,CHARGING,0.0,0.79,0.0,100.0,3.929
2026-07-31T04:00:00,4,4,7,False,30.08,63.45,5.19,0.093,0.056,0.0,0.0,4.894,4.048,1.189,0.546,0.25,1.648,0.415,0.0,0.0,,23.91,CHARGING,0.0,0.846,0.0,100.0,4.013
2026-07-31T05:00:00,5,4,7,False,30.94,74.92,5.02,0.093,0.056,0.0,0.0,4.703,4.078,1.213,0.88,0.182,1.431,0.373,0.0,0.0,,25.39,CHARGING,0.0,0.625,0.0,100.0,3.856
2026-07-31T06:00:00,6,4,7,False,35.76,67.81,4.08,0.093,0.056,0.0,0.0,4.029,3.134,1.425,0.136,0.144,0.814,0.614,0.0,0.0,,27.52,CHARGING,0.0,0.895,0.0,100.0,3.304
2026-07-31T07:00:00,7,4,7,False,35.97,58.96,3.21,0.093,0.056,221.83,1.926,2.951,6.19,1.655,1.022,0.219,1.131,2.162,0.0,0.0,,24.06,DISCHARGING,1.313,0.0,21.21,78.79,3.999
2026-07-31T08:00:00,8,4,7,False,38.38,59.78,4.21,0.093,0.056,428.55,3.559,4.266,10.002,3.953,0.819,1.961,1.428,1.84,0.0,0.0,,20.0,DISCHARGING,2.177,0.0,21.77,78.23,6.416
2026-07-31T09:00:00,9,4,7,False,40.9,59.09,4.47,0.093,0.056,606.06,5.06,4.768,14.469,4.278,5.766,2.009,2.094,0.322,0.0,0.0,,20.0,HOLD,4.641,0.0,32.08,67.92,8.059
2026-07-31T10:00:00,10,4,7,False,41.83,55.31,3.97,0.093,0.056,742.27,6.252,3.958,21.821,4.111,5.644,2.001,2.457,0.608,7.0,0.0,,20.0,HOLD,11.611,0.0,53.21,46.79,8.372
2026-07-31T11:00:00,11,4,7,False,44.58,64.12,2.58,0.093,0.056,827.9,6.801,2.096,21.343,3.846,5.486,1.966,2.617,0.429,7.0,0.0,,20.0,HOLD,12.446,0.0,58.31,41.69,7.296
2026-07-31T12:00:00,12,4,7,False,43.53,63.89,3.17,0.093,0.056,857.1,7.218,2.799,24.289,4.017,6.523,2.014,2.725,2.01,7.0,0.0,,20.0,HOLD,14.272,0.0,58.76,41.24,8.214
2026-07-31T13:00:00,13,4,7,False,42.33,62.91,2.13,0.093,0.056,827.9,6.864,1.544,23.573,3.842,6.032,2.058,2.842,1.799,7.0,0.0,,20.0,HOLD,15.165,0.0,64.33,35.67,6.895
2026-07-31T14:00:00,14,4,7,False,42.74,56.9,2.1,0.093,0.056,742.27,6.302,1.378,15.319,4.209,5.983,1.773,2.995,0.359,0.0,0.0,,20.0,HOLD,7.639,0.0,49.87,50.13,6.298
2026-07-31T15:00:00,15,4,7,False,39.75,61.23,1.0,0.093,0.056,606.06,5.083,0.311,15.416,4.254,5.927,1.927,2.831,0.477,0.0,0.0,,20.0,HOLD,10.022,0.0,65.01,34.99,4.423
2026-07-31T16:00:00,16,4,7,False,36.98,58.95,1.38,0.093,0.056,428.55,3.634,0.696,15.143,3.876,6.003,2.024,2.85,0.391,0.0,0.0,,20.0,HOLD,10.813,0.0,71.41,28.59,3.551
2026-07-31T17:00:00,17,4,7,False,38.33,61.83,0.0,0.093,0.056,221.83,1.854,0.0,15.331,4.052,5.836,1.878,3.072,0.492,0.0,0.0,,20.0,HOLD,13.477,0.0,87.91,12.09,1.52
2026-07-31T18:00:00,18,4,7,False,32.03,64.83,0.0,0.093,0.056,0.0,0.0,0.15,16.776,4.123,6.09,1.898,2.792,1.872,0.0,0.0,,20.0,HOLD,16.626,0.0,99.11,0.89,0.123
2026-07-31T19:00:00,19,4,7,False,34.82,57.74,1.41,0.093,0.056,0.0,0.0,1.058,16.449,3.956,6.165,1.957,2.521,1.849,0.0,0.0,,20.0,HOLD,15.391,0.0,93.57,6.43,0.868
2026-07-31T20:00:00,20,4,7,False,30.93,70.86,1.3,0.093,0.056,0.0,0.0,0.715,10.0,1.458,5.927,0.183,2.125,0.307,0.0,0.0,,20.0,HOLD,9.285,0.0,92.85,7.15,0.586
2026-07-31T21:00:00,21,4,7,False,26.53,56.92,1.08,0.093,0.056,0.0,0.0,0.484,3.928,1.104,0.464,0.195,1.871,0.294,0.0,0.0,,20.0,HOLD,3.444,0.0,87.68,12.32,0.397
2026-07-31T22:00:00,22,4,7,False,28.13,62.51,2.85,0.093,0.056,0.0,0.0,2.398,3.311,0.79,0.558,0.16,1.478,0.325,0.0,0.0,,20.0,HOLD,0.913,0.0,27.57,72.43,1.966
2026-07-31T23:00:00,23,4,7,False,26.59,67.33,3.28,0.093,0.056,0.0,0.0,2.913,3.891,1.101,0.843,0.215,1.279,0.454,0.0,0.0,,20.0,HOLD,0.978,0.0,25.13,74.87,2.389
2026-08-01T00:00:00,0,5,8,True,23.11,69.48,4.09,0.475,0.285,0.0,0.0,4.114,2.443,0.246,0.172,0.295,1.406,0.323,0.0,0.0,,23.97,CHARGING,0.0,1.671,0.0,100.0,3.373
2026-08-01T01:00:00,1,5,8,True,25.26,73.6,2.82,0.475,0.285,0.0,0.0,2.278,2.502,-0.014,0.135,0.235,1.783,0.363,0.0,0.0,,23.38,DISCHARGING,0.224,0.0,8.95,91.05,1.868
2026-08-01T02:00:00,2,5,8,True,25.87,69.61,4.02,0.475,0.285,0.0,0.0,3.944,2.452,0.067,0.213,0.11,1.652,0.41,0.0,0.0,,26.92,CHARGING,0.0,1.492,0.0,100.0,3.234
2026-08-01T03:00:00,3,5,8,True,26.0,60.31,5.49,0.475,0.285,0.0,0.0,4.912,2.556,0.042,0.124,0.108,1.697,0.586,0.0,0.0,,32.52,CHARGING,0.0,2.356,0.0,100.0,4.028
2026-08-01T04:00:00,4,5,8,True,27.67,69.78,5.0,0.475,0.285,0.0,0.0,4.789,2.152,0.075,0.082,-0.036,1.446,0.585,0.0,0.0,,38.78,CHARGING,0.0,2.637,0.0,100.0,3.927
2026-08-01T05:00:00,5,5,8,True,28.95,75.48,5.56,0.475,0.285,0.0,0.0,5.012,1.978,-0.343,0.085,0.291,1.509,0.437,0.0,0.0,,45.99,CHARGING,0.0,3.034,0.0,100.0,4.11
2026-08-01T06:00:00,6,5,8,True,32.2,67.34,6.75,0.475,0.285,0.0,0.0,5.013,1.745,0.339,-0.067,0.218,0.841,0.414,0.0,0.0,,53.75,CHARGING,0.0,3.268,0.0,100.0,4.111
2026-08-01T07:00:00,7,5,8,True,35.9,75.59,5.23,0.475,0.285,135.69,1.152,4.918,3.714,0.003,0.288,0.181,1.121,2.12,0.0,0.0,,59.34,CHARGING,0.0,2.356,0.0,100.0,4.977
2026-08-01T08:00:00,8,5,8,True,35.46,69.56,5.87,0.475,0.285,262.13,2.29,5.056,6.184,-0.165,0.41,2.193,1.656,2.09,0.0,0.0,,62.1,CHARGING,0.0,1.162,0.0,100.0,6.024
2026-08-01T09:00:00,9,5,8,True,38.7,70.42,4.66,0.475,0.285,370.71,3.188,5.076,7.206,-0.27,3.074,1.982,1.891,0.53,0.0,0.0,,64.62,CHARGING,0.0,1.058,0.0,100.0,6.776
2026-08-01T10:00:00,10,5,8,True,37.83,73.47,2.88,0.475,0.285,454.03,3.766,2.256,14.722,0.182,3.048,2.047,2.183,0.262,7.0,0.0,,41.72,DISCHARGING,8.7,0.0,59.1,40.9,4.938
2026-08-01T11:00:00,11,5,8,True,37.95,63.13,3.3,0.475,0.285,506.4,4.348,2.951,15.071,0.037,3.047,2.039,2.584,0.366,7.0,0.0,,21.27,DISCHARGING,7.772,0.0,51.57,48.43,5.985
2026-08-01T12:00:00,12,5,8,True,40.28,57.35,3.19,0.475,0.285,524.27,4.487,2.862,16.325,0.113,2.614,1.968,2.555,2.074,7.0,0.0,,20.0,DISCHARGING,8.976,0.0,54.98,45.02,6.026
2026-08-01T13:00:00,13,5,8,True,37.62,72.16,1.74,0.475,0.285,506.4,4.273,1.054,17.515,0.181,3.284,2.072,3.001,1.977,7.0,0.0,,20.0,HOLD,12.188,0.0,69.59,30.41,4.368
2026-08-01T14:00:00,14,5,8,True,38.62,70.33,1.48,0.475,0.285,454.03,3.823,0.858,9.082,0.12,3.355,2.04,3.237,0.329,0.0,0.0,,20.0,HOLD,4.401,0.0,48.46,51.54,3.838
2026-08-01T15:00:00,15,5,8,True,34.9,65.63,2.16,0.475,0.285,370.71,3.187,1.408,7.676,-0.18,2.549,1.957,2.941,0.409,0.0,0.0,,20.0,HOLD,3.081,0.0,40.14,59.86,3.768
2026-08-01T16:00:00,16,5,8,True,37.86,61.38,1.81,0.475,0.285,262.13,2.265,1.228,8.24,-0.02,2.993,2.02,2.864,0.382,0.0,0.0,,20.0,HOLD,4.747,0.0,57.61,42.39,2.864
2026-08-01T17:00:00,17,5,8,True,35.85,64.34,0.51,0.475,0.285,135.69,1.167,0.066,7.982,-0.345,2.897,2.145,2.868,0.418,0.0,0.0,,20.0,HOLD,6.749,0.0,84.55,15.45,1.011
2026-08-01T18:00:00,18,5,8,True,28.8,69.96,1.35,0.475,0.285,0.0,0.0,0.803,9.625,0.034,2.682,2.033,2.898,1.977,0.0,0.0,,20.0,HOLD,8.822,0.0,91.66,8.34,0.658
2026-08-01T19:00:00,19,5,8,True,28.63,73.76,0.93,0.475,0.285,0.0,0.0,0.503,9.457,-0.136,3.073,1.944,2.424,2.152,0.0,0.0,,20.0,HOLD,8.954,0.0,94.68,5.32,0.412
2026-08-01T20:00:00,20,5,8,True,25.89,78.15,1.66,0.475,0.285,0.0,0.0,0.933,5.291,-0.256,2.775,0.216,2.284,0.273,0.0,0.0,,20.0,HOLD,4.358,0.0,82.37,17.63,0.765
2026-08-01T21:00:00,21,5,8,True,25.03,68.59,0.94,0.475,0.285,0.0,0.0,0.36,2.282,-0.195,-0.04,0.264,1.944,0.31,0.0,0.0,,20.0,HOLD,1.922,0.0,84.22,15.78,0.295
2026-08-01T22:00:00,22,5,8,True,24.53,70.97,1.37,0.475,0.285,0.0,0.0,0.854,2.344,-0.019,0.101,0.066,1.728,0.468,0.0,0.0,,20.0,HOLD,1.49,0.0,63.57,36.43,0.7
2026-08-01T23:00:00,23,5,8,True,23.57,69.6,3.45,0.475,0.285,0.0,0.0,3.238,1.904,-0.035,0.014,0.185,1.391,0.349,0.0,0.0,,23.17,CHARGING,0.0,1.334,0.0,100.0,2.655
2026-08-02T00:00:00,0,6,8,True,24.66,66.0,2.13,0.105,0.063,0.0,0.0,1.438,2.341,-0.045,0.579,0.074,1.339,0.393,0.0,0.0,,20.79,DISCHARGING,0.903,0.0,38.57,61.43,1.179
2026-08-02T01:00:00,1,6,8,True,27.47,64.57,2.98,0.105,0.063,0.0,0.0,2.513,2.01,0.032,0.166,0.164,1.251,0.398,0.0,0.0,,21.99,CHARGING,0.0,0.503,0.0,100.0,2.061
2026-08-02T02:00:00,2,6,8,True,26.42,67.55,4.05,0.105,0.063,0.0,0.0,4.063,1.956,-0.126,0.154,0.053,1.46,0.415,0.0,0.0,,26.99,CHARGING,0.0,2.107,0.0,100.0,3.332
2026-08-02T03:00:00,3,6,8,True,28.92,57.77,4.84,0.105,0.063,0.0,0.0,4.979,2.595,0.162,0.234,0.254,1.473,0.472,0.0,0.0,,32.65,CHARGING,0.0,2.384,0.0,100.0,4.083
2026-08-02T04:00:00,4,6,8,True,25.6,56.53,6.02,0.105,0.063,0.0,0.0,4.973,2.505,-0.023,0.228,0.226,1.569,0.506,0.0,0.0,,38.51,CHARGING,0.0,2.468,0.0,100.0,4.078
2026-08-02T05:00:00,5,6,8,True,32.04,70.66,5.2,0.105,0.063,0.0,0.0,5.108,2.411,0.086,0.135,0.218,1.575,0.397,0.0,0.0,,44.92,CHARGING,0.0,2.697,0.0,100.0,4.189
2026-08-02T06:00:00,6,6,8,True,32.62,61.98,5.69,0.105,0.063,0.0,0.0,5.168,1.274,-0.06,0.053,0.088,0.85,0.344,0.0,0.0,,54.17,CHARGING,0.0,3.894,0.0,100.0,4.238
2026-08-02T07:00:00,7,6,8,True,32.97,64.74,4.39,0.105,0.063,207.19,1.879,4.675,3.884,0.225,0.187,0.21,1.329,1.934,0.0,0.0,,60.51,CHARGING,0.0,2.67,0.0,100.0,5.374
2026-08-02T08:00:00,8,6,8,True,35.36,67.55,5.42,0.105,0.063,400.25,3.458,4.88,5.445,-0.059,-0.132,2.008,1.657,1.973,0.0,0.0,,67.38,CHARGING,0.0,2.893,0.0,100.0,6.837
2026-08-02T09:00:00,9,6,8,True,38.02,63.38,4.75,0.105,0.063,566.04,4.713,4.975,8.049,0.082,3.474,1.973,2.033,0.488,0.0,0.0,,71.27,CHARGING,0.0,1.639,0.0,100.0,7.944
2026-08-02T10:00:00,10,6,8,True,38.63,68.11,4.92,0.105,0.063,693.26,6.062,5.046,15.399,0.472,2.815,2.212,2.365,0.534,7.0,0.0,,59.98,DISCHARGING,4.291,0.0,27.87,72.13,9.109
2026-08-02T11:00:00,11,6,8,True,39.25,69.23,4.19,0.105,0.063,773.23,6.42,4.277,14.605,-0.428,2.947,1.918,2.476,0.692,7.0,0.0,,49.7,DISCHARGING,3.908,0.0,26.76,73.24,8.772
2026-08-02T12:00:00,12,6,8,True,42.58,64.87,1.85,0.105,0.063,800.5,6.805,1.223,16.565,0.036,3.083,1.865,2.564,2.017,7.0,0.0,,27.23,DISCHARGING,8.537,0.0,51.54,48.46,6.583
2026-08-02T13:00:00,13,6,8,True,39.88,58.12,1.92,0.105,0.063,773.23,6.533,1.414,17.269,-0.015,3.487,1.93,2.902,1.965,7.0,0.0,,20.0,DISCHARGING,9.322,0.0,53.98,46.02,6.517
2026-08-02T14:00:00,14,6,8,True,39.81,71.73,1.37,0.105,0.063,693.26,5.671,0.977,8.741,0.018,3.166,2.133,3.097,0.327,0.0,0.0,,20.0,HOLD,2.093,0.0,23.94,76.06,5.451
2026-08-02T15:00:00,15,6,8,True,38.56,57.66,3.08,0.105,0.063,566.04,5.022,2.741,7.688,-0.087,2.732,1.978,2.707,0.358,0.0,0.0,,20.18,CHARGING,0.0,0.075,0.0,100.0,6.366
2026-08-02T16:00:00,16,6,8,True,35.61,65.83,0.41,0.105,0.063,400.25,3.434,0.067,8.324,-0.065,3.107,2.007,2.863,0.413,0.0,0.0,,20.0,DISCHARGING,4.823,0.0,57.94,42.06,2.871
2026-08-02T17:00:00,17,6,8,True,33.99,60.65,0.16,0.105,0.063,207.19,1.818,0.088,8.165,-0.046,3.203,1.902,2.731,0.375,0.0,0.0,,20.0,HOLD,6.259,0.0,76.66,23.34,1.563
2026-08-02T18:00:00,18,6,8,True,34.25,60.72,1.13,0.105,0.063,0.0,0.0,0.572,9.861,0.447,2.847,1.899,2.694,1.975,0.0,0.0,,20.0,HOLD,9.289,0.0,94.2,5.8,0.469
2026-08-02T19:00:00,19,6,8,True,28.72,63.69,3.15,0.105,0.063,0.0,0.0,2.749,9.337,-0.116,3.308,1.832,2.337,1.975,0.0,0.0,,20.0,HOLD,6.588,0.0,70.56,29.44,2.254
2026-08-02T20:00:00,20,6,8,True,30.03,64.18,0.97,0.105,0.063,0.0,0.0,0.606,5.791,-0.317,3.221,0.18,2.389,0.318,0.0,0.0,,20.0,HOLD,5.185,0.0,89.54,10.46,0.497
2026-08-02T21:00:00,21,6,8,True,26.38,57.08,1.5,0.105,0.063,0.0,0.0,0.864,2.296,0.026,0.073,0.167,1.667,0.363,0.0,0.0,,20.0,HOLD,1.432,0.0,62.37,37.63,0.708
2026-08-02T22:00:00,22,6,8,True,26.61,61.66,2.56,0.105,0.063,0.0,0.0,1.97,3.801,0.325,0.92,0.216,2.007,0.332,0.0,0.0,,20.0,HOLD,1.831,0.0,48.17,51.83,1.615
2026-08-02T23:00:00,23,6,8,True,22.4,61.0,1.91,0.105,0.063,0.0,0.0,1.297,1.938,-0.172,0.03,0.314,1.414,0.351,0.0,0.0,,20.0,HOLD,0.641,0.0,33.08,66.92,1.064
2026-08-03T00:00:00,0,0,8,False,21.19,71.12,2.1,0.126,0.075,0.0,0.0,1.525,4.797,1.574,1.187,0.196,1.497,0.342,0.0,0.0,,20.0,HOLD,3.272,0.0,68.21,31.79,1.25
2026-08-03T01:00:00,1,0,8,False,23.85,55.06,2.33,0.126,0.075,0.0,0.0,1.885,4.324,0.888,1.185,0.127,1.761,0.363,0.0,0.0,,20.0,HOLD,2.439,0.0,56.41,43.59,1.546
2026-08-03T02:00:00,2,0,8,False,22.72,69.52,5.03,0.126,0.075,0.0,0.0,4.967,3.459,1.019,0.564,0.211,1.447,0.218,0.0,0.0,,23.58,CHARGING,0.0,1.508,0.0,100.0,4.073
2026-08-03T03:00:00,3,0,8,False,25.47,61.47,4.98,0.126,0.075,0.0,0.0,4.907,4.2,1.078,1.023,0.086,1.608,0.405,0.0,0.0,,25.26,CHARGING,0.0,0.707,0.0,100.0,4.024
2026-08-03T04:00:00,4,0,8,False,28.37,60.75,4.15,0.126,0.075,0.0,0.0,4.169,4.171,1.266,0.737,0.417,1.542,0.209,0.0,0.0,,25.26,DISCHARGING,0.002,0.0,0.05,99.95,3.419
2026-08-03T05:00:00,5,0,8,False,31.67,72.57,4.77,0.126,0.075,0.0,0.0,4.949,4.079,1.344,0.422,0.2,1.601,0.511,0.0,0.0,,27.32,CHARGING,0.0,0.87,0.0,100.0,4.058
2026-08-03T06:00:00,6,0,8,False,33.34,74.93,5.06,0.126,0.075,0.0,0.0,4.839,3.421,0.917,1.042,0.192,0.924,0.346,0.0,0.0,,30.69,CHARGING,0.0,1.418,0.0,100.0,3.968
2026-08-03T07:00:00,7,0,8,False,33.39,64.87,4.3,0.126,0.075,203.16,1.764,4.505,5.13,1.268,0.472,0.054,1.033,2.303,0.0,0.0,,33.39,CHARGING,0.0,1.139,0.0,100.0,5.141
2026-08-03T08:00:00,8,0,8,False,38.22,59.14,5.8,0.126,0.075,392.48,3.346,4.918,9.941,3.738,0.423,2.133,1.744,1.903,0.0,0.0,,28.98,DISCHARGING,1.677,0.0,16.87,83.13,6.776
2026-08-03T09:00:00,9,0,8,False,37.18,59.66,5.01,0.126,0.075,555.04,4.759,5.04,14.243,4.078,6.076,1.935,1.867,0.287,0.0,0.0,,20.0,DISCHARGING,4.444,0.0,31.2,68.8,8.035
2026-08-03T10:00:00,10,0,8,False,36.59,66.59,3.91,0.126,0.075,679.79,5.673,3.89,21.531,4.157,5.449,1.973,2.497,0.455,7.0,0.0,,20.0,HOLD,11.968,0.0,55.58,44.42,7.842
2026-08-03T11:00:00,11,0,8,False,36.92,58.77,4.04,0.126,0.075,758.21,6.588,3.998,21.63,3.989,5.839,2.0,2.424,0.378,7.0,0.0,,20.0,HOLD,11.044,0.0,51.06,48.94,8.681
2026-08-03T12:00:00,12,0,8,False,38.24,63.39,3.39,0.126,0.075,784.95,6.474,3.224,23.974,3.965,6.049,2.076,2.768,2.117,7.0,0.0,,20.0,HOLD,14.276,0.0,59.55,40.45,7.952
2026-08-03T13:00:00,13,0,8,False,39.29,63.13,3.31,0.126,0.075,758.21,6.499,3.051,24.192,4.248,6.216,1.956,2.777,1.995,7.0,0.0,,20.0,HOLD,14.642,0.0,60.52,39.48,7.831
2026-08-03T14:00:00,14,0,8,False,37.79,51.87,1.16,0.126,0.075,679.79,5.625,0.822,15.691,3.869,6.571,2.04,2.961,0.25,0.0,0.0,,20.0,HOLD,9.244,0.0,58.91,41.09,5.287
2026-08-03T15:00:00,15,0,8,False,37.66,70.3,3.1,0.126,0.075,555.04,4.768,2.614,15.345,3.809,5.744,2.128,3.245,0.42,0.0,0.0,,20.0,HOLD,7.963,0.0,51.89,48.11,6.053
2026-08-03T16:00:00,16,0,8,False,35.55,57.62,2.51,0.126,0.075,392.48,3.387,2.031,15.337,3.827,5.809,1.929,3.181,0.591,0.0,0.0,,20.0,HOLD,9.919,0.0,64.67,35.33,4.443
2026-08-03T17:00:00,17,0,8,False,34.24,59.51,0.85,0.126,0.075,203.16,1.761,0.339,15.29,3.981,6.124,1.959,2.845,0.381,0.0,0.0,,20.0,HOLD,13.19,0.0,86.27,13.73,1.722
2026-08-03T18:00:00,18,0,8,False,31.52,66.32,0.65,0.126,0.075,0.0,0.0,0.418,16.804,4.027,6.183,2.073,2.612,1.909,0.0,0.0,,20.0,HOLD,16.386,0.0,97.51,2.49,0.343
2026-08-03T19:00:00,19,0,8,False,28.38,66.01,0.87,0.126,0.075,0.0,0.0,0.467,15.928,3.526,5.884,2.117,2.483,1.917,0.0,0.0,,20.0,HOLD,15.461,0.0,97.07,2.93,0.383
2026-08-03T20:00:00,20,0,8,False,27.01,57.45,0.0,0.126,0.075,0.0,0.0,0.0,9.335,1.107,5.3,0.037,2.428,0.462,0.0,0.0,,20.0,HOLD,9.335,0.0,100.0,0.0,0.0
2026-08-03T21:00:00,21,0,8,False,24.4,62.37,1.08,0.126,0.075,0.0,0.0,0.362,4.525,1.168,0.772,0.259,2.081,0.245,0.0,0.0,,20.0,HOLD,4.163,0.0,92.0,8.0,0.297
2026-08-03T22:00:00,22,0,8,False,25.16,62.08,1.79,0.126,0.075,0.0,0.0,1.127,3.621,0.596,0.949,0.233,1.396,0.447,0.0,0.0,,20.0,HOLD,2.494,0.0,68.88,31.12,0.924
2026-08-03T23:00:00,23,0,8,False,23.6,58.67,2.15,0.126,0.075,0.0,0.0,1.493,3.814,0.981,0.94,0.182,1.243,0.469,0.0,0.0,,20.0,HOLD,2.321,0.0,60.85,39.15,1.224
2026-08-04T00:00:00,0,1,8,False,23.0,73.11,2.63,0.579,0.347,0.0,0.0,2.149,3.962,1.049,0.857,0.255,1.562,0.239,0.0,0.0,,20.0,HOLD,1.813,0.0,45.76,54.24,1.762
2026-08-04T01:00:00,1,1,8,False,24.12,71.39,2.58,0.579,0.347,0.0,0.0,1.913,3.968,1.438,0.711,0.165,1.364,0.292,0.0,0.0,,20.0,HOLD,2.055,0.0,51.79,48.21,1.569
2026-08-04T02:00:00,2,1,8,False,25.37,79.31,3.73,0.579,0.347,0.0,0.0,3.601,3.427,0.922,0.492,0.218,1.444,0.351,0.0,0.0,,20.41,CHARGING,0.0,0.174,0.0,100.0,2.953
